Datetime,Open,High,Low,Close,Volume
03-01-2000 09:15,1054.8101,1126.99,1054.8101,1126.99,0
10-01-2000 09:15,1088.97,1088.97,1023.41,1023.41,0
17-01-2000 09:15,1035.99,1058.91,1021.69,1058.91,0
24-01-2000 09:15,1049.8199,1153.35,1049.8199,1153.35,0
31-01-2000 09:15,1148.89,1186.97,1148.89,1172.21,0
07-02-2000 09:15,1158.08,1181.48,1150.2,1156.67,0
14-02-2000 09:15,1212.66,1212.66,1148.1,1151.5601,0
21-02-2000 09:15,1142.8,1142.8,1091.48,1109.38,0
28-02-2000 09:15,1141.1801,1141.1801,1075.15,1124.7,0
06-03-2000 09:15,1126.59,1126.59,987.88,987.88,0
13-03-2000 09:15,978.64001,1055.36,978.64001,1055.36,0
20-03-2000 09:15,1074.75,1088.21,1074.75,1086.3199,0
27-03-2000 09:15,1071.09,1106.83,1070.13,1106.83,0
03-04-2000 09:15,1110.14,1110.14,989.20001,1048.75,0
10-04-2000 09:15,1087.71,1105.1899,1056.89,1056.89,0
17-04-2000 09:15,1003.89,1031.28,1003.89,1026.09,0
24-04-2000 09:15,1009.29,1067.5699,1009.29,1056.2,0
01-05-2000 09:15,1021.98,1040.91,1020.9,1040.91,0
08-05-2000 09:15,1031.09,1032.5,995.66998,995.66998,0
15-05-2000 09:15,993.34998,999.40002,984.62,988.26001,0
22-05-2000 09:15,966.01001,966.01001,948.47998,953.85999,0
29-05-2000 09:15,966.83002,1007.95,966.83002,1007.95,0
05-06-2000 09:15,1034.98,1070.22,1029.53,1070.22,0
12-06-2000 09:15,1052.4399,1098,1052.4399,1098,0
19-06-2000 09:15,1087.05,1120.48,1087.05,1120.48,0
26-06-2000 09:15,1084.38,1093.55,1083.34,1087.1801,0
03-07-2000 09:15,1119.29,1135.0601,1119.29,1130.0601,0
10-07-2000 09:15,1110.67,1116.83,1095.11,1095.11,0
17-07-2000 09:15,1081.53,1090.71,1046.92,1046.92,0
24-07-2000 09:15,983.98999,1010.99,983.98999,1002.71,0
31-07-2000 09:15,993.58002,1009.51,979.72998,1009.51,0
07-08-2000 09:15,986.89001,1017.43,986.89001,994.59998,0
14-08-2000 09:15,991.83002,1008.41,987.09998,987.09998,0
21-08-2000 09:15,981.28998,994.70001,975.52002,994.70001,0
28-08-2000 09:15,995.54999,1006.13,989.37,1003.07,0
04-09-2000 09:15,1015.61,1044.64,1015.61,1044.64,0
11-09-2000 09:15,1039.26,1039.26,959.48999,959.48999,0
18-09-2000 09:15,920.64001,945.15002,908.28003,908.28003,0
25-09-2000 09:15,925.06,925.06,901.51001,907.53003,0
02-10-2000 09:15,892.84998,892.84998,866.03998,866.03998,0
09-10-2000 09:15,870.41998,870.41998,850.27002,856.53998,0
16-10-2000 09:15,860.21002,860.21002,844.73999,857.09003,0
23-10-2000 09:15,831.77002,850.28998,829.96002,845.39001,0
30-10-2000 09:15,846.09003,908.42999,846.09003,908.42999,0
06-11-2000 09:15,910.51001,915.41998,897.58002,897.58002,0
13-11-2000 09:15,878.06,949.59998,878.06,919.39001,0
20-11-2000 09:15,919.12,919.12,900.45001,909.54999,0
27-11-2000 09:15,937.83002,958.15997,937.83002,946.46997,0
04-12-2000 09:15,961.91998,992.82001,961.91998,992.82001,0
11-12-2000 09:15,998.66998,1018.01,973.54999,973.54999,0
18-12-2000 09:15,970.5,984.64001,947.67999,947.67999,0
25-12-2000 09:15,925.84003,971.72998,925.84003,971.72998,0
01-01-2001 09:15,977.94,1046.99,977.94,1046.99,0
08-01-2001 09:15,1033.98,1049.51,1027.9399,1049.51,0
15-01-2001 09:15,1057.52,1068.6899,1054.72,1068.6899,0
22-01-2001 09:15,1073.29,1121.02,1073.29,1121.02,0
29-01-2001 09:15,1085.88,1102.8101,1080.88,1102.8101,0
05-02-2001 09:15,1128.24,1244.64,1128.24,1244.64,0
12-02-2001 09:15,1233.37,1233.37,1139.75,1139.75,0
19-02-2001 09:15,1149.5601,1153.5601,1089.8101,1089.8101,0
26-02-2001 09:15,1090.46,1246.48,1086.55,1238.15,0
05-03-2001 09:15,1226.4301,1226.4301,1184.86,1184.86,0
12-03-2001 09:15,1129.37,1129.37,1057.12,1080.1899,0
19-03-2001 09:15,1081.65,1084.6899,1037.46,1037.46,0
26-03-2001 09:15,1031.9,1040.9,991.51001,991.51001,0
02-04-2001 09:15,960.27002,970.45001,960.27002,968.42999,0
09-04-2001 09:15,974.95001,977.64001,963.34998,963.34998,0
16-04-2001 09:15,985.96997,1051.72,985.96997,1039.52,0
23-04-2001 09:15,1040.88,1040.88,996.95001,996.95001,0
30-04-2001 09:15,992.76001,1024.42,992.76001,1024.42,0
07-05-2001 09:15,1048.21,1075.8101,1041.1899,1059.35,0
14-05-2001 09:15,1070.86,1072.46,1060.41,1061.1801,0
21-05-2001 09:15,1049.76,1049.76,1030.83,1030.83,0
28-05-2001 09:15,1041.87,1058.39,1021.04,1021.04,0
04-06-2001 09:15,1012.14,1036.9,998.01001,1036.9,0
11-06-2001 09:15,1041.1801,1041.1801,994.40997,994.40997,0
18-06-2001 09:15,978.31,1028.42,978.31,1015.99,0
25-06-2001 09:15,977.21002,992.65997,977.21002,986.95001,0
02-07-2001 09:15,987.64001,991.96002,982.15997,982.15997,0
09-07-2001 09:15,978.60999,1005.36,971.25,1004.62,0
16-07-2001 09:15,1006.09,1006.09,984.91998,984.91998,0
23-07-2001 09:15,981.89001,981.89001,951.54999,972.84998,0
30-07-2001 09:15,966.32001,972.09003,960.83002,968.10999,0
06-08-2001 09:15,966.42999,966.42999,942.71997,953.84003,0
13-08-2001 09:15,963.51001,975.12,963.51001,970.08002,0
20-08-2001 09:15,964.35999,964.35999,953.06,954.16998,0
27-08-2001 09:15,954.08002,954.08002,938.29999,939.57001,0
03-09-2001 09:15,940.38,940.38,911.97998,911.97998,0
10-09-2001 09:15,907.03998,907.03998,819.21002,819.21002,0
17-09-2001 09:15,755.85999,803.51001,743.70001,743.70001,0
24-09-2001 09:15,749.83002,797.96997,749.83002,797.96997,0
01-10-2001 09:15,810.26001,816.47998,800.19,816.47998,0
08-10-2001 09:15,806.70001,858.59003,806.70001,858.59003,0
15-10-2001 09:15,855.41998,863.45001,852.81,857.27002,0
22-10-2001 09:15,868.72998,884.73999,868.72998,884.73999,0
29-10-2001 09:15,893.41998,901.92999,875.15002,901.92999,0
05-11-2001 09:15,913.44,920.37,908.28003,908.28003,0
12-11-2001 09:15,908.73999,914.89001,908.73999,914.89001,0
19-11-2001 09:15,916.23999,928.5,916.23999,925.13,0
26-11-2001 09:15,937.95001,955.92999,928.09998,928.09998,0
03-12-2001 09:15,917.02002,927.16998,913.90002,918.90997,0
10-12-2001 09:15,920.28998,920.28998,860.16998,860.16998,0
17-12-2001 09:15,861.58002,862.46002,849.87,853.34003,0
24-12-2001 09:15,844.82001,844.82001,821.02002,842.96997,0
31-12-2001 09:15,868.60999,903.90002,868.60999,903.90002,0
07-01-2002 09:15,886.59003,900.16998,877.92999,892.84998,0
14-01-2002 09:15,936.27002,948.47998,931.90002,948.47998,0
21-01-2002 09:15,938.46997,945.75,920.09003,920.64001,0
28-01-2002 09:15,939.23999,939.23999,917.78998,923.38,0
04-02-2002 09:15,946.63,1040.08,941.37,1040.08,0
11-02-2002 09:15,1044.52,1098.96,1038.77,1098.96,0
18-02-2002 09:15,1110.33,1110.33,1071.04,1105.02,0
25-02-2002 09:15,1103.63,1128.1899,1028.48,1062.9,0
04-03-2002 09:15,1071.61,1071.61,1061.88,1061.88,0
11-03-2002 09:15,1052.04,1060.62,1038.3101,1060.62,0
18-03-2002 09:15,1063.66,1063.66,1035.42,1035.42,0
25-03-2002 09:15,1034.71,1038.8,1033.58,1033.58,0
01-04-2002 09:15,1075.53,1075.53,1054.8,1055.9301,0
08-04-2002 09:15,1069.59,1077.53,1060.36,1077.53,0
15-04-2002 09:15,1075.01,1085.84,1072.59,1072.59,0
22-04-2002 09:15,1064.28,1071.85,1064.28,1070.1899,0
29-04-2002 09:15,1041.25,1045.67,1041.25,1045.67,0
06-05-2002 09:15,1050.76,1071.6,1050.76,1069.22,0
13-05-2002 09:15,1069.6801,1075.13,1040.53,1040.53,0
20-05-2002 09:15,1023.48,1026.47,1005.44,1026.47,0
27-05-2002 09:15,1022.56,1039.46,1016.69,1039.46,0
03-06-2002 09:15,1045.7,1103.25,1042.61,1084.99,0
10-06-2002 09:15,1114.64,1163.08,1114.64,1127.52,0
17-06-2002 09:15,1141.47,1143.1801,1117,1117,0
24-06-2002 09:15,1109.26,1109.26,1079.17,1094.7,0
01-07-2002 09:15,1112.5601,1130.55,1112.5601,1127.4399,0
08-07-2002 09:15,1125.28,1126.29,1103.54,1103.54,0
15-07-2002 09:15,1093.1899,1093.1899,1081.3199,1085.86,0
22-07-2002 09:15,1073.26,1079.16,1042.3101,1042.3101,0
29-07-2002 09:15,1055.65,1057.55,1040.3199,1051.87,0
05-08-2002 09:15,1052.98,1052.98,1042.89,1047.8,0
12-08-2002 09:15,1045.45,1045.88,1035.97,1041.49,0
19-08-2002 09:15,1044.76,1052.6899,1041.21,1052.6899,0
26-08-2002 09:15,1055.49,1073.63,1051.51,1073.63,0
02-09-2002 09:15,1064.34,1064.34,1054.16,1058.4,0
09-09-2002 09:15,1051.61,1068.66,1051.61,1062.2,0
16-09-2002 09:15,1054.23,1063.3101,1049,1049,0
23-09-2002 09:15,1042.62,1044.91,1028.6801,1044.91,0
30-09-2002 09:15,1045.23,1046.67,1040.45,1042.49,0
07-10-2002 09:15,1045.23,1045.23,1027.9,1032.38,0
14-10-2002 09:15,1035.77,1035.77,1010.45,1010.45,0
21-10-2002 09:15,1018.11,1018.11,995.15002,996.54999,0
28-10-2002 09:15,1014.43,1023.82,1010.03,1021.44,0
04-11-2002 09:15,1033.47,1035.02,1009.95,1009.95,0
11-11-2002 09:15,1003.63,1003.63,982.78003,1002.41,0
18-11-2002 09:15,1017.23,1051.46,1013.08,1051.46,0
25-11-2002 09:15,1073.77,1094.95,1073.77,1094.95,0
02-12-2002 09:15,1103.58,1134.2,1090.5601,1134.2,0
09-12-2002 09:15,1137.04,1205.92,1124.97,1205.92,0
16-12-2002 09:15,1201.66,1235.99,1201.66,1212.6899,0
23-12-2002 09:15,1215.7,1237.86,1215.7,1237.86,0
30-12-2002 09:15,1223.45,1226.5,1208.27,1208.27,0
06-01-2003 09:15,1181.49,1244.5601,1181.49,1244.5601,0
13-01-2003 09:15,1254.52,1287.98,1252.2,1287.98,0
20-01-2003 09:15,1298.1801,1346.59,1298.1801,1305.28,0
27-01-2003 09:15,1284.41,1298.95,1273.62,1273.62,0
03-02-2003 09:15,1295.99,1335.46,1295.99,1319.52,0
10-02-2003 09:15,1291.14,1306.8,1289.73,1296.76,0
17-02-2003 09:15,1327.6801,1371.27,1327.6801,1366.71,0
24-02-2003 09:15,1374,1374,1306.02,1306.02,0
03-03-2003 09:15,1323.41,1323.41,1267.9,1267.9,0
10-03-2003 09:15,1250.8101,1265.65,1250.8101,1261.89,0
17-03-2003 09:15,1253.5,1301.23,1253.5,1301.23,0
24-03-2003 09:15,1278.33,1289.04,1265.9,1289.04,0
31-03-2003 09:15,1265.1899,1341.38,1265.1899,1341.38,0
07-04-2003 09:15,1361.65,1361.65,1330.5,1337.4,0
14-04-2003 09:15,1333.7,1350.62,1333.7,1343.11,0
21-04-2003 09:15,1341.87,1341.87,1307.99,1311.52,0
28-04-2003 09:15,1338.51,1342.61,1314.71,1342.61,0
05-05-2003 09:15,1368.05,1372.6899,1354.4,1372.6899,0
12-05-2003 09:15,1427.48,1495.98,1427.48,1494.09,0
19-05-2003 09:15,1484.23,1552.77,1484.23,1552.77,0
26-05-2003 09:15,1605.39,1665.1899,1583.42,1630.9399,0
02-06-2003 09:15,1538.83,1617.5,1538.83,1610.91,0
09-06-2003 09:15,1607.99,1607.99,1529.89,1543.23,0
16-06-2003 09:15,1534.35,1577.13,1534.35,1577.13,0
23-06-2003 09:15,1560.88,1626.3,1560.88,1626.3,0
30-06-2003 09:15,1657.5601,1738.8199,1647.2,1709.95,0
07-07-2003 09:15,1723.76,1740.12,1702.29,1740.12,0
14-07-2003 09:15,1795.12,1854.21,1795.12,1803.51,0
21-07-2003 09:15,1774.17,1819.6,1719.49,1819.6,0
28-07-2003 09:15,1815.1,1857.27,1807.9399,1811.03,0
04-08-2003 09:15,1803.76,1803.76,1717.49,1790.21,0
11-08-2003 09:15,1800.53,1810.97,1796.8,1804.62,0
18-08-2003 09:15,1806.5,1896.5601,1801.62,1896.5601,0
25-08-2003 09:15,1839.42,1996.0601,1839.42,1940.75,0
01-09-2003 09:15,1943.36,1977.27,1901.9399,1917.6,0
08-09-2003 09:15,1940.5699,1990.13,1922.37,1947.58,0
15-09-2003 09:15,1875.79,1928.2,1818.34,1829.34,0
22-09-2003 09:15,1802.87,1942.72,1802.87,1942.72,0
29-09-2003 09:15,1980.41,2068.22,1980.41,2068.22,0
06-10-2003 09:15,2120.8501,2207.47,2117.4299,2182.45,0
13-10-2003 09:15,2231.9199,2323.51,2191.8601,2301.0701,0
20-10-2003 09:15,2261.97,2261.97,2187.3501,2248.0701,0
27-10-2003 09:15,2216.6399,2294.55,2191.1101,2294.55,0
03-11-2003 09:15,2274.45,2297.6399,2236.74,2236.74,0
10-11-2003 09:15,2221.05,2255.4099,2172.6001,2172.6001,0
17-11-2003 09:15,2204.5601,2204.5601,2088.73,2091.3799,0
24-11-2003 09:15,2107.1799,2202.46,2107.1799,2202.46,0
01-12-2003 09:15,2214.8501,2302.05,2214.8501,2216.77,0
08-12-2003 09:15,2206.71,2323.29,2206.71,2323.29,0
15-12-2003 09:15,2324.99,2342.6001,2303.25,2342.6001,0
22-12-2003 09:15,2427.54,2508.3899,2426.03,2508.3899,0
29-12-2003 09:15,2594.0901,2683.1001,2567.22,2683.1001,0
05-01-2004 09:15,2746.5,2840.6599,2687.7,2840.6599,0
12-01-2004 09:15,2872.29,2973.04,2810.77,2810.77,0
19-01-2004 09:15,2882.1699,2882.1699,2609.2,2741.8601,0
27-01-2004 09:15,2848.4199,2848.4199,2639.8799,2639.8799,0
03-02-2004 09:15,2515.55,2700.55,2515.55,2700.55,0
09-02-2004 09:15,2821.99,2831.3999,2797.04,2816.8401,0
16-02-2004 09:15,2808.21,2839.97,2694.1899,2694.1899,0
23-02-2004 09:15,2613.3401,2647.9399,2561,2603.97,0
01-03-2004 09:15,2676.6299,2730.1299,2676.6299,2730.1299,0
08-03-2004 09:15,2808.1001,2808.3899,2669.23,2669.23,0
15-03-2004 09:15,2598.4299,2634.6699,2583.0701,2599.73,0
22-03-2004 09:15,2532.3899,2725.6201,2520.8501,2725.6201,0
29-03-2004 09:15,2799.1599,2909.3201,2781.98,2909.3201,0
05-04-2004 09:15,2882.8,2909.73,2882.8,2909.73,0
12-04-2004 09:15,2894.1699,3024.1001,2894.1699,3024.1001,0
19-04-2004 09:15,3026.49,3184.48,3025.5601,3184.48,0
26-04-2004 09:15,3041.48,3085.6299,3041.48,3059.79,0
03-05-2004 09:15,2985.05,3113.52,2985.05,3084.6001,0
10-05-2004 09:15,3020.8701,3020.8701,2455.52,2455.52,0
17-05-2004 09:15,2110.5701,2542.9399,2110.5701,2519.4299,0
24-05-2004 09:15,2551.25,2551.25,2356.95,2356.95,0
31-05-2004 09:15,2243.8999,2426.5901,2243.8999,2426.5901,0
07-06-2004 09:15,2448.78,2453.0701,2335.8101,2335.8101,0
14-06-2004 09:15,2245.7,2338.46,2245.7,2308.4299,0
21-06-2004 09:15,2256.24,2256.24,2200.95,2225.3701,0
28-06-2004 09:15,2278.1599,2306.71,2256.1201,2285.9299,0
05-07-2004 09:15,2214.0801,2255.9099,2162.1699,2202.2,0
12-07-2004 09:15,2221.1799,2267.6499,2203.73,2267.6499,0
19-07-2004 09:15,2292.8301,2399.1499,2292.8301,2399.1499,0
26-07-2004 09:15,2410.28,2410.28,2290.4199,2332.29,0
02-08-2004 09:15,2348.3101,2382.3,2316.8999,2346.8201,0
09-08-2004 09:15,2386.98,2387.6499,2322.8,2322.8,0
16-08-2004 09:15,2308.3201,2314.7,2263.22,2263.22,0
23-08-2004 09:15,2228.25,2316.3301,2228.25,2306.3401,0
30-08-2004 09:15,2348.5,2405.8201,2345.1599,2405.8201,0
06-09-2004 09:15,2415.53,2443.9199,2413.8101,2434.9099,0
13-09-2004 09:15,2401.6899,2500.6599,2401.6899,2500.6599,0
20-09-2004 09:15,2501.6201,2612.0701,2501.6201,2547.6899,0
27-09-2004 09:15,2524.4299,2544.8201,2502,2544.8201,0
04-10-2004 09:15,2562.0601,2623.6599,2562.0601,2594.8301,0
11-10-2004 09:15,2555.8401,2555.8401,2493.5901,2493.5901,0
18-10-2004 09:15,2495.52,2511.75,2484.8899,2484.8899,0
25-10-2004 09:15,2416.45,2466.96,2416.45,2466.96,0
01-11-2004 09:15,2506.48,2672.3401,2506.48,2672.3401,0
08-11-2004 09:15,2668.0601,2672.74,2650.79,2660.4199,0
16-11-2004 09:15,2738.5901,2871.9299,2738.5901,2848.79,0
22-11-2004 09:15,2845.6001,2887.5701,2845.6001,2887.5701,0
29-11-2004 09:15,2960.0601,3221.2,2960.0601,3221.2,0
06-12-2004 09:15,3208.1299,3247.03,3192.95,3199.1799,0
13-12-2004 09:15,3201.52,3239.3999,3186.25,3186.25,0
20-12-2004 09:15,3225.9099,3365.3999,3225.9099,3362.6699,0
27-12-2004 09:15,3382.8201,3497.3601,3382.8201,3497.3601,0
03-01-2005 09:15,3531.5601,3560.3999,3310.9399,3341.1201,0
10-01-2005 09:15,3263.6299,3263.6299,3084.6001,3199.1899,0
17-01-2005 09:15,3262.3601,3262.3601,3184.77,3184.77,0
24-01-2005 09:15,3115.1799,3325.3701,3115.1799,3325.3701,0
31-01-2005 09:15,3429.6001,3497.98,3410.75,3458.21,0
07-02-2005 09:15,3419.4099,3506.8999,3417.8999,3506.8999,0
14-02-2005 09:15,3526.9399,3526.9399,3478.72,3484.8799,0
21-02-2005 09:15,3463.1499,3543.6101,3463.1499,3529.72,0
28-02-2005 09:15,3676.5,3769.6001,3627.0601,3769.6001,0
07-03-2005 09:15,3897.6399,3931.54,3881.8401,3910.1101,0
14-03-2005 09:15,3874.4199,3874.4199,3795.02,3799.78,0
21-03-2005 09:15,3783.76,3783.76,3501.1201,3501.1201,0
28-03-2005 09:15,3549.6899,3609.1101,3449.98,3609.1101,0
04-04-2005 09:15,3625.22,3625.22,3520.55,3520.55,0
11-04-2005 09:15,3487.5701,3536.4099,3426.8701,3426.8701,0
18-04-2005 09:15,3369.79,3388.52,3335.48,3388.52,0
25-04-2005 09:15,3418.7,3418.7,3162.21,3162.21,0
02-05-2005 09:15,3178.5701,3354.1299,3178.5701,3339.3101,0
09-05-2005 09:15,3374.3601,3396.1399,3364.96,3371.01,0
16-05-2005 09:15,3422.78,3425.5,3390.25,3425.5,0
23-05-2005 09:15,3456.97,3493.1201,3456.97,3481.2,0
30-05-2005 09:15,3440.0601,3468.8601,3427.4399,3468.8601,0
06-06-2005 09:15,3522.8401,3665.8,3522.8401,3593.55,0
13-06-2005 09:15,3593.8999,3703.75,3556.7,3595.8,0
20-06-2005 09:15,3600.8999,3627.8501,3518.95,3599.1001,0
27-06-2005 09:15,3599,3704.3501,3542.3999,3678.8999,0
04-07-2005 09:15,3684.05,3796.8999,3646.95,3772.2,0
11-07-2005 09:15,3774.45,3927.55,3774.45,3834.8501,0
18-07-2005 09:15,3837.45,3955.3,3823.8501,3949.45,0
25-07-2005 09:15,3954.25,4431.9502,3954.25,4361.1499,0
01-08-2005 09:15,4349.6001,4370.5,4262.8501,4277.1499,0
08-08-2005 09:15,4359.0498,4359.0498,4071.95,4263.25,0
16-08-2005 09:15,4264.5498,4317.1001,4167.5498,4174.8999,0
22-08-2005 09:15,4196.75,4212.2002,3952.5,4042.25,0
29-08-2005 09:15,4042.8501,4111.1499,3958.3,4089.45,0
05-09-2005 09:15,4096.3501,4334.2002,4096.3501,4314.1499,0
12-09-2005 09:15,4318.7998,4497.5,4311.4502,4485.1499,0
19-09-2005 09:15,4487.25,4641.25,4295.6001,4397.9502,0
26-09-2005 09:15,4407.5498,4667.9502,4406.5,4622.1001,0
03-10-2005 09:15,4639.1499,4704.4502,4354.0498,4414.25,0
10-10-2005 09:15,4415.8999,4530.0498,4259.7998,4274.8501,0
17-10-2005 09:15,4293.4502,4331.2002,4026.75,4132.1499,0
24-10-2005 09:15,4136.7998,4165.5,3858.05,3876.55,0
31-10-2005 09:15,3907.3,4069.75,3888.8999,4014.6499,0
07-11-2005 09:15,4013.8501,4174,3990.8999,4165.2998,0
14-11-2005 09:15,4170.6001,4416.8501,4170.6001,4346.1001,0
21-11-2005 09:15,4350.7998,4374,4177.2002,4367.6499,0
28-11-2005 09:15,4379.6499,4426.9502,4269.8501,4343.4502,0
05-12-2005 09:15,4339,4368.2998,4218.4502,4314.5,0
12-12-2005 09:15,4314.5498,4541.6001,4314.5498,4520.1499,0
19-12-2005 09:15,4492.3999,4611.7002,4459.0498,4469.7998,0
26-12-2005 09:15,4463.6499,4551.6499,4299.2998,4534.2002,0
02-01-2006 09:15,4566.9502,4802.7998,4531.4502,4755.6001,0
09-01-2006 09:15,4758.1001,4777.0498,4589.4502,4602.5498,0
16-01-2006 09:15,4602.9502,4615.9502,4385.6499,4509.3999,0
23-01-2006 09:15,4510.8501,4676.6001,4462.1499,4666.8999,0
30-01-2006 09:15,4574.0498,4668.3999,4382.2002,4397.8999,0
06-02-2006 09:15,4421.6001,4597.5,4421.6001,4581.8501,0
13-02-2006 09:15,4584.0498,4629.4502,4360.2998,4452.2998,0
20-02-2006 09:15,4460.6499,4508.1001,4378.1001,4497.75,0
27-02-2006 09:15,4502.8999,4686.3999,4500.6499,4624,0
06-03-2006 09:15,4624.8501,4683.4502,4491.1001,4656.0498,0
13-03-2006 09:15,4660.9502,4785.0498,4648.8999,4701.1499,0
20-03-2006 09:15,4707,4744.25,4592.7002,4662.8999,0
27-03-2006 09:15,4709.25,4732.2998,4628.3501,4661.5,0
03-04-2006 09:15,4661.5,4905.0498,4661.5,4717.6001,0
10-04-2006 09:15,4721.3999,4754.7998,4408.6499,4467.1001,0
17-04-2006 09:15,4477.5,4694,4477.5,4596.1001,0
24-04-2006 09:15,4593.25,4606.0498,4179.8501,4437.0498,0
02-05-2006 09:15,4558.25,4960.75,4558.25,4876.5498,0
08-05-2006 09:15,4892.25,5074.3999,4828.9502,4871.6001,0
15-05-2006 09:15,4873.2998,4914.8999,4291.1499,4330.3999,0
22-05-2006 09:15,4380.3999,4466.7998,3972.25,4324.0498,0
29-05-2006 09:15,4324.7002,4391.3501,4032.95,4176.5,0
05-06-2006 09:15,4177.2998,4200.7998,3596.7,3829.3999,0
12-06-2006 09:15,3832.8,3853.6001,3408.95,3770.45,0
19-06-2006 09:15,3762.5,3850.1499,3633.1001,3802.5,0
26-06-2006 09:15,3794.3501,3794.3501,3571.25,3708.8999,0
03-07-2006 09:15,3717.75,3964.8,3657.3,3704.95,0
10-07-2006 09:15,3695.7,3713.8501,3529.1499,3630.1001,0
17-07-2006 09:15,3659.3501,3659.3501,3413.5,3543.55,0
24-07-2006 09:15,3537,4042.75,3495.6001,4022.95,0
31-07-2006 09:15,4032.45,4192.9502,3996.05,4067.75,0
07-08-2006 09:15,4059.45,4403.3999,4032.5,4324.6499,0
14-08-2006 09:15,4314.7002,4471.3999,4308.25,4369.2998,0
21-08-2006 09:15,4342.8999,4596.7002,4325.4502,4495.4502,0
28-08-2006 09:15,4501.8501,4655.5,4485.9502,4650.8501,0
04-09-2006 09:15,4662.5,4743.8501,4616.1499,4658.4502,0
